year,category,nominee,workers,winner
1987,Film | Foreign Language Film in 1987,Ginger And Fred (Ginger E Fred),"Alberto Grimaldi, Federico Fellini",False
1987,Film | Foreign Language Film in 1987,Othello (Otello),"Menahem Golan, Yoram Globus, Franco Zeffirelli",False
1987,Film | Make-Up Artist in 1987,"Shohichiro Meda, Tameyuki Aimi, Chihako Naito, Noriko Takamizawa",Ran,True
1987,Film | Make-Up Artist in 1987,Peter Robb-King,Aliens,False
1987,Film | Make-Up Artist in 1987,Jenny Shircore,Dreamchild,False
1987,Film | Make-Up Artist in 1987,Peter Frampton,Sid And Nancy,False
1987,Film | Original Screenplay in 1987,Hannah And Her Sisters,Woody Allen,True
1987,Film | Original Screenplay in 1987,Crocodile Dundee,"Paul Hogan, Ken Shadie, John Cornell",False
1987,Film | Original Screenplay in 1987,The Mission,Robert Bolt,False
1987,Film | Original Screenplay in 1987,Mona Lisa,"Neil Jordan, David Leland",False
1987,Film | Outstanding British Contribution To Cinema in 1987,The Film Production Executives,,True
1987,Film | Production Design in 1987,A Room With A View,"Gianni Quaranta, Brian Ackland-Snow",True
1987,Film | Production Design in 1987,Aliens,Peter Lamont,False
1987,Film | Production Design in 1987,The Mission,Stuart Craig,False
1987,Film | Production Design in 1987,Ran,"Yoshiro Muraki, Shinobu Muraki",False
1987,Film | Score For A Film in 1987,The Mission,Ennio Morricone,True
1987,Film | Score For A Film in 1987,Out Of Africa,John Barry,False
1987,Film | Score For A Film in 1987,A Room With A View,Richard Robbins,False
1987,Film | Score For A Film in 1987,Round Midnight,Herbie Hancock,False
1987,Film | Short Animation in 1987,Superted,"David Edwards, Robin Lyons",True
1987,Film | Short Animation in 1987,Dangermouse,"Brian Cosgrove, Mark Hall",False
1987,Film | Short Animation in 1987,Max Headroom's Giant Christmas Turkey,David G Hillier,False
1987,Film | Short Animation in 1987,Paddington Goes To School (Special),Martin Pullen,False
1987,Film | Short Animation in 1987,Thomas The Tank Engine And Friends,"Robert Cardona, David Mitton",False
1987,Film | Short Animation in 1987,Wind In The Willows,"Brian Cosgrove, Mark Hall",False
1987,Film | Short Film in 1987,La Boule,Simon Shore,True
1987,Film | Short Film in 1987,King's Christmas,Graham Dixon,False
1987,Film | Short Film in 1987,Mohammed's Daughter,Suri Krishnamma,False
1987,Film | Short Film in 1987,Night Movie,Gur Heller,False
1987,Film | Sound in 1987,Out Of Africa,"Tom McCarthy Jr, Peter Handford, Chris Jenkins",True
1987,Film | Sound in 1987,Aliens,"Don Sharpe, Roy Charman, Graham V Hartstone",False
1987,Film | Sound in 1987,The Mission,"Ian Fuller, Bill Rowe, Clive Winter",False
1987,Film | Sound in 1987,A Room With A View,"Tony Lenny, Ray Beckett, Richard King",False
1987,Film | Special Award in 1987,Reginald  Collin,,True
1987,Film | Special Visual Effects in 1987,Aliens,"Robert Skotak, Brian Johnson, John Richardson, Stan Winston, Suzanne Benson",True
1987,Film | Special Visual Effects in 1987,Dreamchild,"Duncan Kenworthy, John Stephenson, Chris Carr",False
1987,Film | Special Visual Effects in 1987,Labyrinth,"Roy Field, Brian Froud, George Gibbs, Tony Dunsterville",False
1987,Film | Special Visual Effects in 1987,The Mission,Peter Hutchinson,False
1988,Film | Achievement in Direction in 1988,Oliver Stone,Platoon,True
1988,Film | Achievement in Direction in 1988,Richard Attenborough,Cry Freedom,False
1988,Film | Achievement in Direction in 1988,John Boorman,Hope And Glory,False
1988,Film | Achievement in Direction in 1988,Claude Berri,Jean De Florette,False
1988,Film | Achievement in Special Visual Effects in 1988,"Michael Lanteri, Michael Owens, Edward L Jones, Bruce Walters",Witches Of Eastwick,True
1988,Film | Achievement in Special Visual Effects in 1988,"Chris Walas, Jon Berg, Louis Craig, Hoyt Yeatman",The Fly,False
1988,Film | Achievement in Special Visual Effects in 1988,John Evans,Full Metal Jacket,False
1988,Film | Achievement in Special Visual Effects in 1988,"Bran Ferren, Martin Gutteridge, Lyle Conway, Richard Conway",Little Shop Of Horrors,False
1988,Film | Actor in a Leading Role in 1988,Sean Connery,The Name Of The Rose,True
1988,Film | Actor in a Leading Role in 1988,Gerard Depardieu,Jean De Florette,False
1988,Film | Actor in a Leading Role in 1988,Yves Montand,Jean De Florette,False
1988,Film | Actor in a Leading Role in 1988,Gary Oldman,Prick Up Your Ears,False
1988,Film | Actor in a Supporting Role in 1988,Daniel Auteuil,Jean De Florette,True
1988,Film | Actor in a Supporting Role in 1988,Ian Bannen,Hope And Glory,False
1988,Film | Actor in a Supporting Role in 1988,Sean Connery,The Untouchables,False
1988,Film | Actor in a Supporting Role in 1988,John Thaw,Cry Freedom,False
1988,Film | Actress in a Leading Role in 1988,Anne Bancroft,84 Charing Cross Road,True
1988,Film | Actress in a Leading Role in 1988,Emily Lloyd,Wish You Were Here,False
1988,Film | Actress in a Leading Role in 1988,Sarah Miles,Hope And Glory,False
1988,Film | Actress in a Leading Role in 1988,Julie Walters,Personal Services,False
1988,Film | Actress in a Supporting Role in 1988,Susan Wooldridge,Hope And Glory,True
1988,Film | Actress in a Supporting Role in 1988,Judi Dench,84 Charing Cross Road,False
1988,Film | Actress in a Supporting Role in 1988,Vanessa Redgrave,Prick Up Your Ears,False
1988,Film | Actress in a Supporting Role in 1988,Dianne Wiest,Radio Days,False
1988,Film | Adapted Screenplay in 1988,Jean De Florette,"Claude Berri, Gerard Brach",True
1988,Film | Adapted Screenplay in 1988,84 Charing Cross Road,Hugh Whitemore,False
1988,Film | Adapted Screenplay in 1988,Little Dorrit,Christine Edzard,False
1988,Film | Adapted Screenplay in 1988,Prick Up Your Ears,Alan Bennett,False
1988,Film | Cinematography in 1988,Jean De Florette,Bruno Nuytten,True
1988,Film | Cinematography in 1988,Cry Freedom,Ronnie Taylor,False
1988,Film | Cinematography in 1988,Hope And Glory,Philippe Rousselot,False
1988,Film | Cinematography in 1988,Platoon,Robert Richardson,False
1988,Film | Costume Design in 1988,Radio Days,Jeffrey Kurland,True
1988,Film | Costume Design in 1988,Hope And Glory,Shirley Russell,False
1988,Film | Costume Design in 1988,Little Dorrit,Sands Films,False
1988,Film | Costume Design in 1988,The Untouchables,Marilyn Vance-Straker,False
1988,Film | Editing in 1988,Platoon,Claire Simpson,True
1988,Film | Editing in 1988,Cry Freedom,Lesley Walker,False
1988,Film | Editing in 1988,Hope And Glory,Ian Crafford,False
1988,Film | Editing in 1988,Radio Days,Susan E Morse,False
1988,Film | Fellowship in 1988,Ingmar Bergman,,True
1988,Film | Film in 1988,Jean De Florette,Claude Berri,True
1988,Film | Film in 1988,Cry Freedom,Richard Attenborough,False
1988,Film | Film in 1988,Hope And Glory,John Boorman,False
1988,Film | Film in 1988,Radio Days,"Robert Greenhut, Woody Allen",False
1988,Film | Flaherty Documentary Award in 1988,Baka - People Of The Rain Forest,Phil Agland,True
1988,Film | Flaherty Documentary Award in 1988,Man-Eating Tigers/Saving The Tiger,Naresh Bedi,False
1988,Film | Flaherty Documentary Award in 1988,Fourteen Days In May,Paul Hamann,False
1988,Film | Flaherty Documentary Award in 1988,Forty Minutes: Home From The Hill,Molly Dineen,False
1988,Film | Foreign Language Film in 1988,The Sacrifice (Offret),"Anna-Lena Wibom, Andrei Tarkovsky",True
1988,Film | Foreign Language Film in 1988,Jean De Florette,Claude Berri,False
1988,Film | Foreign Language Film in 1988,Manon Of The Spring (Manon Des Sources),Claude Berri,False
1988,Film | Foreign Language Film in 1988,My Life As A Dog (Mitt Liv Som Hund),"Waldemar Bergendahl, Lasse Halström",False
1988,Film | Make-Up Artist in 1988,Hasso Von Hugo,The Name Of The Rose,True
1988,Film | Make-Up Artist in 1988,"Chris Walas, Stephan Dupuis",The Fly,False
1988,Film | Make-Up Artist in 1988,Anna Dryhurst,Hope And Glory,False
1988,Film | Make-Up Artist in 1988,"Michele Dernelle, Jean-Pierre Eychenne",Jean De Florette,False
1988,Film | Original Screenplay in 1988,Wish You Were Here,David Leland,True
1988,Film | Original Screenplay in 1988,Hope And Glory,John Boorman,False
1988,Film | Original Screenplay in 1988,Personal Services,David Leland,False
1988,Film | Original Screenplay in 1988,Radio Days,Woody Allen,False
1988,Film | Outstanding British Contribution To Cinema in 1988,The Monty Python Team,The Monty Python Series,True
1988,Film | Production Design in 1988,Radio Days,Santo Loquasto,True
1988,Film | Production Design in 1988,Hope And Glory,Anthony Pratt,False
1988,Film | Production Design in 1988,Jean De Florette,Bernard Vezat,False
1988,Film | Production Design in 1988,The Untouchables,William A Elliott,False
1988,Film | Score For A Film in 1988,The Untouchables,Ennio Morricone,True
1988,Film | Score For A Film in 1988,Cry Freedom,"George Fenton, Jonas Gwanga",False
1988,Film | Score For A Film in 1988,Hope And Glory,Peter Martin,False
1988,Film | Score For A Film in 1988,Wish You Were Here,Stanley Myers,False
1988,Film | Short Animation in 1988,The Reluctant Dragon,Bridget Appleby,True
1988,Film | Short Animation in 1988,Fireman Sam,"Ian Frampton, John Walker",False
1988,Film | Short Animation in 1988,The Shoe People,"Tony Barnes, Clennell Rawson",False
1988,Film | Short Animation in 1988,The Wind In The Willows,"Brian Cosgrove, Mark Hall",False
1988,Film | Short Film in 1988,Artisten,Jonas Grimås,True
1988,Film | Short Film in 1988,After Maria (D'Après Maria),Jean-Claude Robert,False
1988,Film | Short Film in 1988,Short And Curlies,Mike Leigh,False
1988,Film | Short Film in 1988,Treacle,Peter Chelsom,False
1988,Film | Sound in 1988,Cry Freedom,"Jonathan Bates, Simon Kaye, Gerry Humphreys",True
1988,Film | Sound in 1988,Full Metal Jacket,"Nigel Galt, Edward Tise, Andy Nelson",False
1988,Film | Sound in 1988,Hope And Glory,"Ron Davis, Peter Handford, John Hayward",False
1988,Film | Sound in 1988,Radio Days,"Bob Hein, James Sabat, Lee Dichter",False
1988,Film | Special Award in 1988,John Mills,,True
1988,Film | Special Award in 1988,Dirk Bogarde,,True
1989,Film | Achievement in Direction in 1989,Louis Malle,"Goodbye, Children (Au Revoir Les Enfants)",True
1989,Film | Achievement in Direction in 1989,Gabriel Axel,Babette's Feast (Babettes Gæstebud),False
1989,Film | Achievement in Direction in 1989,Charles Crichton,A Fish Called Wanda,False
1989,Film | Achievement in Direction in 1989,Bernardo Bertolucci,The Last Emperor,False
1989,Film | Achievement in Special Visual Effects in 1989,"George Gibbs, Richard Williams, Ken Ralston, Edward Jones",Who Framed Roger Rabbit?,True
1989,Film | Achievement in Special Visual Effects in 1989,"Peter Kuran, Alan Munro, Robert Short, Ted Rae",Beetlejuice,False
1989,Film | Achievement in Special Visual Effects in 1989,"Gino De Rossi, Fabrizio Martinelli",The Last Emperor,False
1989,Film | Achievement in Special Visual Effects in 1989,"Rob Bottin, Phil Tippett, Peter Kuran, Rocco Gioffre",Robocop,False
1989,Film | Actor in a Leading Role in 1989,John Cleese,A Fish Called Wanda,True
1989,Film | Actor in a Leading Role in 1989,Michael Douglas,Fatal Attraction,False
1989,Film | Actor in a Leading Role in 1989,Kevin Kline,A Fish Called Wanda,False
1989,Film | Actor in a Leading Role in 1989,Robin Williams,"Good Morning, Vietnam",False
1989,Film | Actor in a Supporting Role in 1989,Michael Palin,A Fish Called Wanda,True
1989,Film | Actor in a Supporting Role in 1989,Joss Ackland,White Mischief,False
1989,Film | Actor in a Supporting Role in 1989,Peter O'Toole,The Last Emperor,False
1989,Film | Actor in a Supporting Role in 1989,David Suchet,A World Apart,False
1989,Film | Actress in a Leading Role in 1989,Maggie Smith,The Lonely Passion Of Judith Hearne,True
1989,Film | Actress in a Leading Role in 1989,Stéphane Audran,Babette's Feast (Babettes Gæstebud),False
1989,Film | Actress in a Leading Role in 1989,Cher,Moonstruck,False
1989,Film | Actress in a Leading Role in 1989,Jamie Lee Curtis,A Fish Called Wanda,False
1989,Film | Actress in a Supporting Role in 1989,Judi Dench,A Handful Of Dust,True
1989,Film | Actress in a Supporting Role in 1989,Maria Aitken,A Fish Called Wanda,False
1989,Film | Actress in a Supporting Role in 1989,Anne Archer,Fatal Attraction,False
1989,Film | Actress in a Supporting Role in 1989,Olympia Dukakis,Moonstruck,False
1989,Film | Adapted Screenplay in 1989,The Unbearable Lightness Of Being,"Jean-Claude Carrière, Philip Kaufman",True
1989,Film | Adapted Screenplay in 1989,Babette's Feast (Babettes Gæstebud),Gabriel Axel,False
1989,Film | Adapted Screenplay in 1989,Empire Of The Sun,Tom Stoppard,False
1989,Film | Adapted Screenplay in 1989,Who Framed Roger Rabbit?,"Jeffrey Price, Peter S Seaman",False
1989,Film | Cinematography in 1989,Empire Of The Sun,Allen Daviau,True
1989,Film | Cinematography in 1989,Babette's Feast (Babettes Gæstebud),Henning Kristiansen,False
1989,Film | Cinematography in 1989,The Last Emperor,Vittorio Storaro,False
1989,Film | Cinematography in 1989,Who Framed Roger Rabbit?,Dean Cundey,False
1989,Film | Costume Design in 1989,The Last Emperor,James Acheson,True
1989,Film | Costume Design in 1989,The Dressmaker,Judy Moorcroft,False
1989,Film | Costume Design in 1989,Empire Of The Sun,Bob Ringwood,False
1989,Film | Costume Design in 1989,White Mischief,Marit Allen,False
1989,Film | Editing in 1989,Fatal Attraction,"Michael Kahn, Peter E Berger",True
1989,Film | Editing in 1989,A Fish Called Wanda,John Jympson,False
1989,Film | Editing in 1989,The Last Emperor,Gabriella Cristiani,False
1989,Film | Editing in 1989,Who Framed Roger Rabbit?,Arthur Schmidt,False
1989,Film | Fellowship in 1989,Alec Guinness,,True
1989,Film | Film in 1989,The Last Emperor,"Jeremy Thomas, Bernardo Bertolucci",True
1989,Film | Film in 1989,"Goodbye, Children (Au Revoir Les Enfants)",Louis Malle,False
1989,Film | Film in 1989,Babette's Feast (Babettes Gæstebud),"Just Betzer, Bo Christensen, Gabriel Axel",False
1989,Film | Film in 1989,A Fish Called Wanda,"Michael Shamberg, Charles Crichton",False
1989,Film | Film Not in the English Language in 1989,Babette's Feast (Babettes Gæstebud),"Just Betzer, Bo Christensen, Gabriel Axel",True
1989,Film | Film Not in the English Language in 1989,"Goodbye, Children (Au Revoir Les Enfants)",Louis Malle,False
1989,Film | Film Not in the English Language in 1989,Wings Of Desire (Der Himmel Über Berlin),"Wim Wenders, Anatole Dauman",False
1989,Film | Film Not in the English Language in 1989,Dark Eyes (Oci Ciornie),"Silvia D'Amico Bendico, Carlo Cucchi, Nikita Mikhalkov",False
1989,Film | Flaherty Documentary Award in 1989,This Week: Death On The Rock,Chris Oxley,True
1989,Film | Flaherty Documentary Award in 1989,The Duty Men: East Enders,Paul Hamann,False
1989,Film | Flaherty Documentary Award in 1989,In From The Cold: A Portrait Of Richard Burton,Tony Palmer,False
1989,Film | Flaherty Documentary Award in 1989,Viewpoint Special: The Men Who Killed Kennedy,Nigel Turner,False
1989,Film | Make-Up Artist in 1989,Fabrizio Sforza,The Last Emperor,True
1989,Film | Make-Up Artist in 1989,"Steve LaPorte, Ve Neill, Robert Short",Beetle Juice,False
1989,Film | Make-Up Artist in 1989,Sally Sutton,A Handful Of Dust,False
1989,Film | Make-Up Artist in 1989,Carla Palmer,Robocop,False
1989,Film | Original Screenplay in 1989,A World Apart,Shawn Slovo,True
1989,Film | Original Screenplay in 1989,"Goodbye, Children (Au Revoir Les Enfants)",Louis Malle,False
1989,Film | Original Screenplay in 1989,A Fish Called Wanda,John Cleese,False
1989,Film | Original Screenplay in 1989,Moonstruck,John Patrick Shanley,False
1989,Film | Outstanding British Contribution To Cinema in 1989,Charles Crichton,,True
1989,Film | Post Office BAFTA Scholarship in 1989,Gillian Wilkinson,,True
1989,Film | Production Design in 1989,Tucker: The Man And His Dream,Dean Tavoularis,True
1989,Film | Production Design in 1989,Empire Of The Sun,Norman Reynolds,False
1989,Film | Production Design in 1989,The Last Emperor,Ferdinando Scarfiotti,False
1989,Film | Production Design in 1989,Who Framed Roger Rabbit?,Elliott Scott,False
1989,Film | Score For A Film in 1989,Empire Of The Sun,John Williams,True
1989,Film | Score For A Film in 1989,Bird,Lennie Niehaus,False
1989,Film | Score For A Film in 1989,The Last Emperor,"Ryuichi Sakamoto, David Byrne, Cong Su",False
1989,Film | Score For A Film in 1989,Moonstruck,Dick Hyman,False
1989,Film | Short Animation in 1989,The Hill Farm,Mark Baker,True
1989,Film | Short Animation in 1989,Clothes Animation,Osbert Parker,False
1989,Film | Short Animation in 1989,Daddy's Little Piece Of Dresden China,Karen Watson,False
1989,Film | Short Animation in 1989,Rarg,Tony Collingwood,False
1989,Film | Short Film in 1989,Defence Counsel Sedov (Zashchitnik Sedov),Evgeny Tsymbal,True
1989,Film | Short Film in 1989,Cane Toads - An Unnatural History,Mark Lewis,False
1989,Film | Short Film in 1989,The Unkindest Cut,Jim Shields,False
1989,Film | Short Film in 1989,Water's Edge,Suri Krishnamma,False
1989,Film | Sound in 1989,Empire Of The Sun,"Charles L Campbell, Colin Charles, Lou Edemann, Robert Knudson, Tony Dawe",True
